stemming_text,lemma_text,Sentiment_Rating
bahan kain terbiik sejuk selesa sangat selhamdulilah dah dapat baju raya aak aak walapun saya baju baju nude cream er punbaik sporting sangat disyorkan untuk siapa siapa nak cari baju raya,bahan Kain terbiik penyejukan keselesaan SANGAT SELHAMDULILAH DAH DAPAT BAJU RAYA AAK AAK WALAPUN SAYA BAJU BAJU NUDE CREAM er punBaik Sporting Sangat Disyorkan Untuk Siapa Siapa Nak Cari Baju Raya,Positive
bahan sejuk tetapi muda carik selesa ok warna cantik saiz fit tetapi jenis kain cepat carik anak baru pakai kejap seluar dah mula nampak kesan caik di jahit dari dalam sadbutrelievedface,Bahan Sejuk Tetapi Muda Carik Keselesaan Ok Warna Cantik Saiz Fit Tetapi Jenis Kain Cepat Carik Anak Baru Pakai Sekejap Seluar Dah Mula Nampak Kesan Caik di Jahitan Dari Dalam Sadbutrelievedface,Positive
hantar kain selesa baik cepat dan pantas baju sesuai seperti saiz bagus saya suka suka suka,Penghantaran Kain Selesa Terbaik Cepat Dan Pantas Baju Sesuai Seperti Saiz Bagus Saya Suka Suka Suka,Positive
parcel sampai dengan elok big sikit baju dengan anak tapi tarik apa lah boleh pakai lagi nanti,Parcel Sampai Dengan Elok Big Sikit Baju Dengan Anak Tapi Tarik Apa Lah Boleh Pakai Lagi Nanti,Positive
selesa selesa dan bahan panas bahan yang baik bukan panas ke pakai thumbsuplightskintone nila harga,keselesaan keselesaan dan bahan panas bahan yang baik bukan panas ke pakai thumbsuplightskintone bernilai harganya,Positive
selesa selesa bahan kain elok tarik nipis tarik panas saiz sesuai dengan anak2 umur 3 tahun dan 5 tahun alhamdulillah tqsm jual kapal dan hantar laju saya beli ya ya,Keselesaan Selesa Bahan Kain Elok Tarik Nipis Tarik Panas Saiz Sesuai Dengan Anak2 Umur 3 Tahun Dan 5 Tahun Alhamdulillah TQSM Penjual Kapal dan Penghantaran Laju Saya Beli Ya Ya,Positive
selesa bahan selesa nice tiap tahun ulang sini kain baikk dan selesa jahit kemas,Keselesaan Bahan Keselesaan Nice Setiap Tahun Ulang Sini Kain Baikk Dan selesa Jahitan Kemas,Positive
selesa bahan cantik akan kain mahal perintah malam sampai hari ini,keselesaan bahan cantik seakan kain mahal perintah semalam sampai hari ini,Positive
selesa selesa bahan tebal seny iron maaf video takda kait anak 10 tahun skinny tinggi besar dan labuh dengan dia tetapi ok je boleh pakai lama suka beli sebab kain kain diaang iron tongk sanagt dan terang terlalu nipis nipis nipis nipis nipis nipis nipis nipis nipis nipispenjual yang percaya sangat,Keselesaan Selesa Bahan Tebal Seny Iron Maaf Video Takda Kaitan Anak 10 Tahun Skinny Tinggi Besar Dan Labuh Dengan Dia Tetapi Ok Je Boleh Pakai Lama Suka Beli Sebab Kain Kain Diaang Iron Tongk sanagt Dan Terang Terlalu Nipis Nipis Nipis Nipis Nipis Nipis Nipis Nipis Nipis Nipispenjual yang dipercayai Sangat,Positive
selesa selesa untuk kanak -kanak bahan kapas lembut serap peluh memang sesuai untuk kanak -kanak raya tarik panas serius cun sangat n selesa saya risau beli dalam tali,Keselesaan Selesa Untuk Kanak -kanak Bahan Kapas Lembut Serap Peluh Memang Sesuai Untuk Kanak -kanak Beraya Tarik Panas Serius Cun Sangat N Selesa Saya Risau Beli Dalam Talian,Positive
bahan cantik sangat jahit anda semua kena beli dekat jual ni cepat je dia buat keja order cepat sampai fabric baju size dengan anak saya 10tahun baju lawa color tarik whiteheart,Bahan Cantik Sangat Jahitan Anda Semua Kena Beli Dekat Penjual Ni Cepat Je Dia Buat Keja Order Cepat Sampai Fabric Baju Size Dengan Anak Saya 10tahun Baju Lawa Color Menarik Whiteheart,Positive
selesa bahan baik cantik sangat cantik saiz pun fit cuma unk ank tahun je labuh sikit tetapi tarik apa boleh lipat kain pun ok jual sangat amah dan sangat bantu,Keselesaan Bahan Baik Cantik Sangat Cantik Saiz Pun Fit Cuma Unk Ank Setahun Je Labuh Sikit Tetapi Tarik Apa Boleh Lipat Kain Pun OK Penjual Sangat Peramah Dan Sangat Membantu,Positive
bahan kain tebal trust jual checkmarkbutton ratus titik asal produk bungkus kemas dan baik thumbsuplightskintone thumbsuplightskintone thumbsuplightskintone response cepat hantar cepat,Bahan Kain Tebal Trust Penjual Checkmarkbutton Ratusan Titik Asal Produk Pembungkusan KEMAS Dan Baik thumbsuplightskintone Thumbsuplightskintone Thumbsuplightskintone Response Cepat Penghantaran Cepat,Positive
bahan baik hantar warna cepat pun cantik sesuai unak anak umur 2 tahun tengah dan 6 tahun set anga,Bahan Terbaik Penghantaran Warna Cepat Pun Cantik Sesuai Unak Anak Umur 2 Tahun Setengah Dan 6 Tahun Set Anga,Positive
bahan giod comfortability baik barang sudah sampai hantar yang pantas tq jual thumbs up senyum wajah,Bahan Giod Comfortability Baik Barang Sudah Sampai Penghantaran Yang Pantas TQ Penjual Thumbs Up Senyum Wajah,Positive
selesa selesa bahan kain ok baju sudah sampai kain cantik jahit kemas tq jual,Keselesaan Selesa Bahan Kain Ok Baju Sudah Sampai Kain Cantik Jahitan KEMAS TQ Penjual,Positive
bahan alit comfortability selesa jahit sangat kemas yang puas hati dengan baju melayu ni terbaikkk,Bahan Berkualiti Comfortability Selesa Jahitan Sangat Kemas yang berpuas hati Dengan Baju Melayu Ni Terbaikkk,Positive
bahan alit baik baju ok selesa cuma kalau ikut sizing baju melayu baju ni agak pendek sedikit kelabuhanya seluruh ok tqsm,bahan kualiti baik baJU ok selesa cuma kalau ikut sizing baJu melayu baJu ni agak pendek sedikit kelabuhanya keseluruhan ok tqsm,Positive
alhamdulillah baju sampai dengan selamat first time beli online sebab malas nak sesak sesak warna pun sama dengan baju mommy nya kain pun cantik nice je cuma senteng sikit dekat anak 5yo dan 7yo tu mungkin sekali je dua je boleh pakai tetapi tidak apa murah je tidak rugi sangat beli,alhamdulillah baju sampai dengan selamat first time beli online sebab malas nak bersesak sesak warna pun sama dengan baju mommy nya kain pun cantik nice je cuma senteng sikit dekat anak 5yo dan 7yo tu mungkin sekali je dua je boleh pakai tetapi tidak apa murah je tidak rugi sangatLah Beli,Positive
bahan selesa baik selesa sesuai dengan dengan anak akil kurus je 5 tahun tetapi ambil yang saiz 3 4 tahun,Bahan keselesaan terbaik selesa sesuai dengan dengan anak akil kuru je 5 tahun tetapi ambil yang saiz 3 4 tahun,Positive
selesa bahan yang sangat baik yang sangat baik beli ini untuk adik saya dan dia sangat suka saiz juga baik dan kain adalah warna yang baik di sini rana cahaya tetapi warna dalam hidup benar dengan cahaya yang baik dekat dengan gambar promoakan beli lagi dengan jual ini pada masa depan ahaha terima kasih tuhan tiba belum minggu depan raya loudlycryingface rollingonthefloorlaughing rollingonthefloorlaughing,keselesaan bahan yang sangat baik yang sangat baik membeli ini untuk adik saya dan dia sangat menyukainya saiz juga baik dan Kain adalah warna yang baik di sini kerana pencahayaan tetapi warna dalam kehidupan sebenar dengan pencahayaan yang baik dekat dengan gambar promoakan beli lagi dengan penjual ini pada masa depan ahaha terima kasih Tuhan tiba sebelum minggu depan raya loudlycryingface rollingonthefloorlaughing rollingonthefloorlaughing,Positive
terima kasih jual barang sampai dengan safe walaupun lewat sangat tapi puas hati kain baju bagus dan cantik sesuai lah unak anak pakii raya ni nanti nanti maafbar dan video,Terima KASIH Penjual Barang Sampai Dengan Safe Walaupun Lewat Sangat Tapi Puas Hatilah Kain Baju Bagus Dan Cantik Sesuai Lah Unak Anak Pakii Raya Ni Nanti Nanti MaafBar Dan Video,Positive
bahan warna cantik kain selesa saiz potong sesuai utuk kana kanak 1 tahun 3 bulan maaf gambar tiada kait,Bahan Warna Cantik Kain Selesa Saiz Potongan Sesuai Utuk Kana Kanak 1 Tahun 3 Bulan MAAF GAMBAR TIADA KAITAN,Positive
selesa jahit kemas harga murahh bahan nice sesuai dengan harga seluruh puja jual tq redheart anak tahun 6 bulan,Keselesaan Jahitan KEMAS Harga Murahh Bahan Nice Sesuai Dengan Harga Keseluruhan Puja Penjual TQ Redheart Anak Setahun 6 BULAN,Positive
bahan moss crepe comfortability terpae selesa anak umur 3 tahun berat 15kg baju selesa suami i yang cerewet bab bahan baju pun puji bahan baju ini,Bahan Moss Crepe Comfortability Terpae Selesa Anakku Umur 3 Tahun Berat 15kg Baju Selesa Suami I Yang Cerewet Bab Bahan Baju Pun PuJi Bahan Baju Ini,Positive
selesa ok bahan baik baju ok dan baik saiz sesuai dengan anaklu baju ada congek sedikit dekat bakat,keselesaan ok bahan baik baJu ok dan baik saiz sesuai dengan anaklu baju ada congek sedikit dekat belakat,Positive
kain ada noda sedikit,Kain Ada noda sedikit,Neutral
alit kain dan ukur ok tidak pasti sebab apa lulu lisu besar lidi di tiap poket kalau tahu awal nak return ja tetapi tetapi peras lepas basuh tongk tahu la jual peras atau tiden pensive,Kualiti Kain Dan Ukuran Ok tidak pasti sebab apa lulu lisu sebesar lidi di setiap poket kalau tahu awal nak return ja tetapi tetapi perasan lepas basuh tongk tahu la penjual perasan atau tiden pensive,Negative
beli sampai harga nak dekat rm50 tapi baju hampeh kotor sudah basuh pakai berus cane pun takleh hilang mungkin langgan lain dapatlengkapkan haih raya la adik dengan baju kotor,Beli Sampai Harga Nak Dekat Rm50 Tapi Baju Hampeh Kotor Sudah Basuh Pakai Berus Cane Pun Takleh Hilang Mungkin Pelanggan Lain DapatLengkapkan Haih Raya La Adikku Dengan Baju Kotor,Negative
seluar umur 7 8 tahun bukan saiz standard anak saya tinggi untuk 8 tahun kira rendah sikit baya 7 tahun seluar senteng kecewa unit seluar anak usia 2 tahun boleh hntr seluar tolak patut qc sblm klua klua klua klua klua kluahntr kedai dan bayar kos tmbhn untuk alter,Seluar Umur 7 8 TAHUN Bukan Saiz Standard Anak Saya Tinggi Untuk 8 Tahun Kira Rendah Sikit Baya 7 Tahun Seluar Senteng Kecewa Unit Seluar Anak Usia 2 Tahun Boleh Hntr Seluar Tolak Patut Qc Sblm Klua Klua Klua Klua Klua Kluahntr kedai dan bayar ko tmbhn untuk alter,Negative
baju senget ukur tongk sama poslaju lambat hantar barang dekat 10hari bru smpai baju plk ade kesan kotor so bad rugi duit aku ini pertama beli dalam shoppe service teruk macam ini,Baju Senget Ukuran Tongk sama Poslaju Lambat Hantar Barang Dekat 10hari Bru Smpai Baju Plk Ade Kesan Kotor So Bad Rugi Duit Aku Ini Pertama Beli Dalam Shoppe Service Teruk Macam Ini,Negative
jual tolak responapa hanya bagitau tolak boleh,Penjual Tolak ResponApa hanya Bagitau Tolak Boleh,Negative
pelik kenapa dekat poket baju melayu ada hole sakit mata mata tengok beli baju baru bukan bundle bundle,Pelik Kenapa Dekat Poket Baju Melayu Ada Hole Sakit Mata Mata Tengok Beli Baju Baru Bukan Bundle Bundle,Negative
perintah 2 pasang baji untuk raya tetapi hantar satu pasang baju cakap nak hantar mula yang tinggal tetapi sampai sekarang tongk ada respond,memerintahkan 2 pasang baji untuk raya tetapi hantar satu pasang baJu cakap nak hantar semula yang tertinggal tetapi sampai sekarang tongk Ada respond,Negative
saiz bagus tapi yang alit m barat betul kena ambil 1 saiz kecil dari normal,Saiz Bagus Tapi yang berkualiti m Barat Betul Kena Ambil 1 Saiz kecil Dari normal,Neutral
mula2 ok dan contik baju tapi dia punya kain jenis cepat pecah sebab bila pakai je koyake dekat tepi jadi saya nasihat beli kepada yang lain untuk beli lebih besar untuk elak jadi ini,MULA2 OK dan CONTIK BAJUNYA Tapi dia punya Kain Jenis Cepat Pecah Sebab Bila Pakai Je Koyake Dekat Tepi Jadi saya menasihati pembeli Kepada Yang Lain untuk membeli lebih besar untuk mengelakkan kejadian ini,Neutral
baju sudah sampai lama belum raya baru mahu kadar tetapi itu la jauh sangat warna mustard emas tu smilfacewithtear facewithtearsofjoy mahu cuba kembali,Baju Sudah Sampai Lama Sebelum Raya Baru Mahu Kadar Tetapi ITU La Jauh Sangat Warna Mustard Emas Tu SmilfaceWithtear Facewithtearsofjoy Mahu Cuba kembali,Neutral
papar yang sangat kecewa 3 butang mari hantar 5 butang sudah satu hal nak return nak cari masa pergi post office harap shopee larang je niaga begini papar lain hantar lain hati hati guys papar tolak sama dengan barang barang,paparan yang sangat kecewa 3 Butang Mari Hantar 5 Butang Sudah Satu Hal Nak Return Nak Cari Masa Pergi Post Office Harap Shopee Dilarang Je Peniaga Begini Paparan Lain Hantar Lain Hati Hati Guys Paparan Tolak Sama Dengan Barang Barang,Negative
bahan alit bagus baju ok selesa cuma kalau ikut sizing baju melayu baju ni agak short sedikit kelabuhanya seluruh ok tqsm,bahan kualiti bagus baju ok selesa cuma kalau ikut sizing baJu melayu baJu ni agak short sedikit kelabuhanya keseluruhan ok tqsm,Positive
baju dah sampai kain cantik baju fit dengan tuan nya cuma hantar laa makan masa,Baju Dah Sampai Kain Cantik Baju Fit Dengan Tuan Nya Cuma Penghantaran Laa Makan Masa,Positive
lambat epos 6 jual hari baru pos out tu pun lambat betul response naik geram buat nasib baju cantik tetapi koyak sikit kat baju tu jahit sendirah sebab majlis pun dah dekat harap jual lebih cepat,Lambat Pengeposan 6 Penjual Hari Baru Pos Out Tu Pun Lambat Betul Response Naik Geram Dibuatnya Nasib Baju Cantik Tetapi Koyak Sikit Kat Baju Tu Jahit Sendirah Sebab Majlis Pun Dah Dekat Harap Penjual lebih cepat,Positive
saya tunggu maklum balas hampir minggu tetapi jual ni tetap tolak responden pm saya jadi saya paksa rating buruk saya amat kecewa dengan alit baju yang beli puji inijadi macam ni alit amat terima kasih rana ana menta bagai langgan moga hasil pernigaan anda berkat,Saya tunggu maklum balas hampir seminggu tetapi penjual ni tetap tolak responden pm Saya jadi saya terpaksa rating buruk Saya amat kecewa dengan kualiti baJu yang dibeli puji inijadi macam ni kualiti amat terima kASIH kerana mengana menta sebagai pelanggan semoga hasil pernigaan anda berkat,Negative
jual sangat tonjol sebab selalu balas dalam satu jam saya sangat satisifed dengan baju ini saya akan ulang perintah lain kali,Penjual sangat menonjol sebab selalu balasan dalam satu jam saya SANGAT SATISIFED DENGAN BAJU INI Saya akan mengulangi perintah Lain Kali,Positive
khidmat hantar sangat cepat saya perintah isnin khamis dah dapat baju ni cantik dan selesa pakai suami i sngt puas hati terima kasih jual sbb jawab segera dan akan repeat order lagi tahun depan,Perkhidmatan Penghantaran Sangat Cepat Saya Perintah Isnin Khamis Dah Dapat Baju Ni Cantik Dan Selesa Dipakai Suami I Sngt Puas Hati Terima KASIH Penjual SBB Jawab Segera Dan Akan Repeat Order Lagi Tahun depan,Positive
baju dah sampai dan baju ini sesuai dengan anak saya sangat baik saya akan ulang perintah untuk suami cuma jual lambat balas mesej saya hantar tapi dua hari lepas baru dapat,Baju Dah Sampai Dan Baju Ini Sesuai dengan Anak Saya Sangat Baik Saya Akan Ulang Perintah Untuk Suami Cuma Penjual Lambat Balas Mesej Saya Hantar Tapi Dua Hari Lepas Baru Dapat,Positive
nak minta tukar saiz sbb ank pakai besar potong sedikit besar mintak exchange tapi kena tolak masa pertama saya rate macam ini saya bkn cerewet cuma,Nak Minta Tukar Saiz SBB Ank Pakai Besar Memotong Sedikit Besar Mintak Exchange Tapi Kena Menolak Masa Pertama Saya Rate Macam INI Saya Bkn Cerewet Cuma,Negative
baju sampai lambat sangat alit teruk harga mahal service buruk tongk mengesyorkan langsung,Baju Sampai Lambat Sangat Kualiti Teruk Harga Mahal Service Buruk Tongk mengesyorkan Langsung,Negative
reka bentuk baju hambar harga tongkai hantar lambat gila sangat kecewa elak kedai,Reka Bentuk Baju Hambar Harga Tongkai Menghantaran Lambat Gila Sangat Kecewa Elakkan Kedai,Negative
teruk betul baju ni size tolak kena kain murah servis teruk tipu tongk orang beli lagi,Teruk Betul Baju Ni Size Tolak Kena Kain Murah Servis Teruk Penipu Tongk seorang Beli Lagi,Negative
hantar lambat baju rosak alit teruk tolak sesuai dengan harga buruk,Penghantaran Lambat Baju Rosak Kualiti Teruk Tolak Sesuai Dengan Harga Buruk,Negative
baju tink sampai sampai size tolak kena harga mahal khidmat langgan tongk boleh harap,BAJU TINK SAMPAI SAMPAI SIZE Tolak Kena Harga Mahal Perkhidmatan Pelanggan Tongk Boleh Harap,Negative
teruk betul service baju tongk selesa harga tongk aloi tipu barat sangat kecewa,Teruk Betul Service Baju Tongk selesa Harga Tongk Beraloi Penipu Barat Sangat Kecewa,Negative
reka bentuk baju tongk cantik langsung alit teruk harga mahal hantar lambat sangat,Reka bentuk Baju Tongk cantik Langsung Kualiti Teruk Harga Mahal Penghantaran Lambat Sangat,Negative
baju tongka rupa dalam gambar alit teruk harga sangat lebih khidmat sangat buruk,Baju Tongka Serupa Dalam Gambar Kualiti Teruk Harga Sangat Lebih Perkhidmatan Sangat Buruk,Negative
saiz baju tongk kena kain murah service teruk tidak nila,Saiz Baju Tongk Kena Kain Murah Service Teruk Tidak Bernilai,Negative
pesan tink sampai baju tinda urus khidmat mahal buruk gila jangan beli di sini,PESANAN TINK SAMPAI BAJU TINDA PENGURUSAN PERKHIDMATAN MAHAL BURUK GILA JANGAN BELI DI SINI,Negative
baju melayu lihat gaya tetapi alit kain kecewa hantar tepat pada waktu tetapi tidak nila harga,Baju Melayu kelihatan bergaya tetapi kualiti kain mengecewakan Penghantaran tepat pada waktunya tetapi tidak bernilai harga,Neutral
reka bentuk bagus tetapi saiznya adalah kain agak nipis tidak nila wang yang belanja,Reka bentuknya bagus tetapi saiznya adalah Kain Agak Nipis tidak bernilai wang yang dibelanjakan,Neutral
baju cantik tetapi harga terlalu tinggi alit kain hanya rata -rata tidak istimewa,Baju Cantik Tetapi Harga terlalu tinggi Kualiti Kain hanya rata -rata tidak istimewa,Neutral
servis hantar baik tetapi baju tiba dengan cacat kain kasar tidak puas hati dengan beli,Servis Penghantaran baik tetapi Baju tiba dengan kecacatan Kain Kasar tidak berpuas hati dengan pembelian,Neutral
reka bentuk gaya tetapi ukur tidak konsisten alit kain boleh terima untuk harga yang bayar,Reka bentuknya bergaya tetapi ukurannya tidak konsisten Kualiti Kain boleh diterima untuk harga yang dibayar,Neutral
